ags,election_year,turnout,cdu_csu,spd,gruene,fdp,linke_pds,afd,bsw,winner_party,winner_voteshare,election_type,round,number_voters,eligible_voters
09172000,2026,0.5972,,,,,,,,FREIE WÄHLER/Freie Wähler Berchtesgadener Land,0.3691,Landratswahl,hauptwahl,50034,83780
09172000,2026,0.4385,,,,,,,,FREIE WÄHLER/Freie Wähler Berchtesgadener Land,0.6463,Landratswahl,stichwahl,37265,84986
09173000,1945,,,,,,,,,,,Landratswahl,hauptwahl,,
09173000,1945,,,,,,,,,,,Landratswahl,hauptwahl,,
09173000,1946,,,,,,,,,SPD/LDP/CSU,,Landratswahl,hauptwahl,,
09173000,1948,,,,,,,,,Part.lo.,1,Landratswahl,hauptwahl,,40
09173000,1952,0.8131,,0.8365,,,,,,SPD/CSU/BHE/F.D.P.,0.8365,Landratswahl,hauptwahl,20604,25339
09173000,1956,0.3862,0.9462,,,,,,,CSU,0.9462,Landratswahl,hauptwahl,9412,24370
09173000,1962,0.6028,0.6555,,,,,,,CSU,0.6555,Landratswahl,hauptwahl,15388,25526
09173000,1967,0.7277,,,,,,,,Überp. Wählersch.,0.5004,Landratswahl,hauptwahl,18504,25429
09173000,1972,0.7771,0.5612,,,,,,,CSU/Fr. Wgem.,0.5612,Landratswahl,hauptwahl,47425,61025
09173000,1978,0.803,0.9491,,,,,,,CSU,0.9491,Landratswahl,hauptwahl,52632,65546
09173000,1984,0.6935,0.8484,,,,,,,CSU,0.8484,Landratswahl,hauptwahl,54239,78208
09173000,1990,0.7738,0.5984,,,,,,,CSU,0.5984,Landratswahl,hauptwahl,58713,75874
09173000,1996,0.6794,0.5272,,,,,,,CSU,0.5272,Landratswahl,hauptwahl,55269,81347
09173000,2002,0.6095,0.7029,,,,,,,CSU,0.7029,Landratswahl,hauptwahl,53785,88251
09173000,2008,0.5917,0.4311,,,,,,,CSU,0.4311,Landratswahl,hauptwahl,55137,93186
09173000,2008,0.4067,,,,,,,,FREIE WÄHLER,0.5132,Landratswahl,stichwahl,37866,93096
09173000,2014,0.5523,,,,,,,,FREIE WÄHLER,0.5466,Landratswahl,hauptwahl,54331,98365
09173000,2020,0.5933,,,,,,,,FREIE WÄHLER,0.4283,Landratswahl,hauptwahl,60159,101404
09173000,2020,0.5799,,,,,,,,FREIE WÄHLER,0.628,Landratswahl,stichwahl,58755,101317
09173000,2026,0.6284,0.3848,,,,,,,CSU,0.3848,Landratswahl,hauptwahl,63560,101143
09173000,2026,0.4776,,,,,,,,FREIE WÄHLER/Freie Wähler Kreisverband Bad Tölz - Wolfratshausen,0.609,Landratswahl,stichwahl,48265,101048
09174000,1945,,,,,,,,,,,Landratswahl,hauptwahl,,
09174000,1946,,,,,,,,,,0.7556,Landratswahl,hauptwahl,,
09174000,1947,,,,,,,,,Part.lo.,0.8182,Landratswahl,hauptwahl,44,
09174000,1948,,1,,,,,,,CSU,1,Landratswahl,hauptwahl,45,
09174000,1952,0.8391,0.6796,,,,,,,CSU,0.6796,Landratswahl,hauptwahl,32075,38227
09174000,1957,0.5984,0.7058,,,,,,,CSU,0.7058,Landratswahl,hauptwahl,25333,42333
09174000,1963,0.7055,0.7024,,,,,,,CSU,0.7024,Landratswahl,hauptwahl,32684,46325
09174000,1969,0.8654,0.9895,,,,,,,CSU/BP/F.D.P.,0.9895,Landratswahl,hauptwahl,43556,50332
09174000,1972,0.7796,0.7576,,,,,,,CSU/ÜB/Part.fr. Wählersch./BP,0.7576,Landratswahl,hauptwahl,48213,61842
09174000,1977,0.6437,0.5042,,,,,,,CSU,0.5042,Landratswahl,hauptwahl,42017,65271
09174000,1983,0.8961,0.737,,,,,,,CSU,0.737,Landratswahl,hauptwahl,64792,72306
09174000,1989,0.5178,0.5981,,,,,,,CSU,0.5981,Landratswahl,hauptwahl,40909,79012
09174000,1995,0.3929,0.642,,,,,,,CSU,0.642,Landratswahl,hauptwahl,33914,86323
09174000,2002,0.6303,0.6607,,,,,,,CSU,0.6607,Landratswahl,hauptwahl,61329,97298
09174000,2008,0.5887,0.5307,,,,,,,CSU,0.5307,Landratswahl,hauptwahl,60606,102943
09174000,2014,0.5412,0.4188,,,,,,,CSU,0.4188,Landratswahl,hauptwahl,60436,111671
09174000,2014,0.4264,0.5013,,,,,,,CSU,0.5013,Landratswahl,stichwahl,47558,111538
09174000,2020,0.5905,0.5532,,,,,,,CSU,0.5532,Landratswahl,hauptwahl,69976,118501
09174000,2026,0.6301,0.4664,,,,,,,CSU,0.4664,Landratswahl,hauptwahl,74911,118883
09174000,2026,0.4758,0.5876,,,,,,,CSU,0.5876,Landratswahl,stichwahl,56485,118719
09175000,1945,,,,,,,,,,,Landratswahl,hauptwahl,,
09175000,1946,1,0.9773,,,,,,,CSU,0.9773,Landratswahl,hauptwahl,44,44
09175000,1948,1,0.6889,,,,,,,CSU,0.6889,Landratswahl,hauptwahl,45,45
09175000,1952,0.8334,,,,,,,,BP/BHE,0.5198,Landratswahl,hauptwahl,27733,33276
09175000,1958,0.5329,0.9937,,,,,,,CSU/SPD/BP/BHE,0.9937,Landratswahl,hauptwahl,18099,33966
09175000,1964,0.5074,0.9923,,,,,,,CSU/SPD/BP/GDP,0.9923,Landratswahl,hauptwahl,19837,39092
09175000,1970,0.3979,0.9917,,,,,,,CSU/SPD/BP/F.D.P./GDP,0.9917,Landratswahl,hauptwahl,18431,46324
09175000,1972,0.7905,0.9766,,,,,,,CSU/SPD/F.D.P./GDP/BHE/Unabh. Wgem.,0.9766,Landratswahl,hauptwahl,41105,51999
09175000,1978,0.7828,0.6831,,,,,,,CSU/Unabh. Wgem.,0.6831,Landratswahl,hauptwahl,48358,61778
09175000,1984,0.7562,0.7201,,,,,,,CSU/Unabh. Wgem.,0.7201,Landratswahl,hauptwahl,52398,69288
09175000,1990,0.7681,0.6423,,,,,,,CSU,0.6423,Landratswahl,hauptwahl,58202,75778
09175000,1994,0.5278,0.5878,,,,,,,CSU,0.5878,Landratswahl,hauptwahl,41409,78450
09175000,1996,0.7027,0.6471,,,,,,,CSU,0.6471,Landratswahl,hauptwahl,56553,80479
09175000,2002,0.6571,0.5935,,,,,,,CSU,0.5935,Landratswahl,hauptwahl,58709,89346
09175000,2008,0.6289,0.5279,,,,,,,CSU,0.5279,Landratswahl,hauptwahl,59973,95363
09175000,2013,0.4245,0.4796,,,,,,,CSU,0.4796,Landratswahl,hauptwahl,42926,101123
09175000,2013,0.4132,0.5096,,,,,,,CSU,0.5096,Landratswahl,stichwahl,41721,100960
09175000,2020,0.6351,0.609,,,,,,,CSU,0.609,Landratswahl,hauptwahl,69800,109904
09175000,2026,0.6668,0.5671,,,,,,,CSU,0.5671,Landratswahl,hauptwahl,73874,110795
09176000,1945,,,,,,,,,,,Landratswahl,hauptwahl,,
09176000,1946,0.973,0.9444,,,,,,,CSU,0.9444,Landratswahl,hauptwahl,36,37
09176000,1948,0.9778,0.8889,,,,,,,CSU,0.8889,Landratswahl,hauptwahl,44,45
09176000,1952,0.9118,0.9791,,,,,,,CSU,0.9791,Landratswahl,hauptwahl,18133,19888
09176000,1958,0.7756,0.9886,,,,,,,CSU,0.9886,Landratswahl,hauptwahl,14463,18648
09176000,1964,0.7793,0.9889,,,,,,,CSU,0.9889,Landratswahl,hauptwahl,14844,19047
09176000,1970,0.6755,0.9896,,,,,,,CSU,0.9896,Landratswahl,hauptwahl,13096,19387
09176000,1972,0.8792,0.5373,,,,,,,CSU,0.5373,Landratswahl,hauptwahl,49842,56687
09176000,1978,0.871,0.7496,,,,,,,CSU,0.7496,Landratswahl,hauptwahl,54684,62782
09176000,1984,0.8692,0.7671,,,,,,,CSU,0.7671,Landratswahl,hauptwahl,60054,69088
09176000,1990,0.8503,0.7216,,,,,,,CSU,0.7216,Landratswahl,hauptwahl,63592,74787
09176000,1996,0.7864,0.6632,,,,,,,CSU,0.6632,Landratswahl,hauptwahl,63723,81032
09176000,2002,0.7324,0.7568,,,,,,,CSU,0.7568,Landratswahl,hauptwahl,65077,88857
09176000,2008,0.6887,0.6386,,,,,,,CSU,0.6386,Landratswahl,hauptwahl,65377,94935
09176000,2014,0.6454,0.6684,,,,,,,CSU,0.6684,Landratswahl,hauptwahl,64284,99601
09176000,2020,0.6687,0.4715,,,,,,,CSU,0.4715,Landratswahl,hauptwahl,69158,103426
09176000,2020,0.6529,0.5178,,,,,,,CSU,0.5178,Landratswahl,stichwahl,67672,103648
09176000,2026,0.7022,0.4837,,,,,,,CSU,0.4837,Landratswahl,hauptwahl,73301,104384
09176000,2026,0.5001,0.6236,,,,,,,CSU,0.6236,Landratswahl,stichwahl,51922,103831
09177000,1945,,,,,,,,,,,Landratswahl,hauptwahl,,
09177000,1946,,,,,,,,,CSU,,Landratswahl,hauptwahl,,
09177000,1948,,,,,,,,,BP/SPD/Überp. Wgem. Heimatvertr./F.D.P.,0.7381,Landratswahl,hauptwahl,,45
09177000,1952,0.8337,,,,,,,,BP/SPD/Überp. Wgem. Heimatvertr.,0.9579,Landratswahl,hauptwahl,33791,40532
09177000,1958,0.4621,0.9814,,,,,,,CSU/SPD/BP/Überp. Wgem. Heimatvertr.,0.9814,Landratswahl,hauptwahl,18517,40073
09177000,1964,0.6843,,0.5046,,,,,,SPD/GDP/BP,0.5046,Landratswahl,hauptwahl,30152,44060
09177000,1964,0.6623,,,,,,,,BP,0.6119,Landratswahl,hauptwahl,29123,43971
09177000,1970,0.7088,,,,,,,,BP,0.7502,Landratswahl,hauptwahl,32265,45522
09177000,1972,0.8183,,,,,,,,BP,0.5747,Landratswahl,hauptwahl,44413,54272
09177000,1978,0.8232,0.9355,,,,,,,CSU,0.9355,Landratswahl,hauptwahl,48473,58882
09177000,1984,0.7734,0.7641,,,,,,,CSU,0.7641,Landratswahl,hauptwahl,49770,64352
09177000,1987,0.8273,0.55,,,,,,,CSU,0.55,Landratswahl,hauptwahl,55146,66656
09177000,1990,0.7801,0.6783,,,,,,,CSU,0.6783,Landratswahl,hauptwahl,54281,69579
09177000,1996,0.7157,0.73,,,,,,,CSU,0.73,Landratswahl,hauptwahl,53956,75394
09177000,2002,0.6596,0.6796,,,,,,,CSU,0.6796,Landratswahl,hauptwahl,57571,87285
09177000,2008,0.6367,0.6196,,,,,,,CSU,0.6196,Landratswahl,hauptwahl,60046,94310
09177000,2014,0.5849,0.5452,,,,,,,CSU,0.5452,Landratswahl,hauptwahl,59615,101926
09177000,2020,0.6425,0.4893,,,,,,,CSU,0.4893,Landratswahl,hauptwahl,69791,108620
09177000,2020,0.6739,0.5319,,,,,,,CSU,0.5319,Landratswahl,stichwahl,73181,108586
09177000,2026,0.6678,0.5654,,,,,,,CSU,0.5654,Landratswahl,hauptwahl,73405,109923
09178000,1945,,,,,,,,,,,Landratswahl,hauptwahl,,
09178000,1945,,,,,,,,,,,Landratswahl,hauptwahl,,
09178000,1946,1,1,,,,,,,CSU/SPD,1,Landratswahl,hauptwahl,42,42
09178000,1948,1,1,,,,,,,CSU,1,Landratswahl,hauptwahl,42,42
09178000,1952,0.8519,,,,,,,,BP/CSU,0.9894,Landratswahl,hauptwahl,26991,31683
09178000,1958,0.6641,0.7626,,,,,,,CSU,0.7626,Landratswahl,hauptwahl,20083,30240
09178000,1964,0.5557,0.9884,,,,,,,CSU,0.9884,Landratswahl,hauptwahl,18049,32481
09178000,1967,0.6928,0.5974,,,,,,,CSU,0.5974,Landratswahl,hauptwahl,23246,33556
09178000,1972,0.7559,0.9472,,,,,,,CSU,0.9472,Landratswahl,hauptwahl,50520,66830
09178000,1978,0.7794,0.9618,,,,,,,CSU,0.9618,Landratswahl,hauptwahl,56595,72610
09178000,1984,0.7119,0.7565,,,,,,,CSU,0.7565,Landratswahl,hauptwahl,59054,82947
09178000,1990,0.7207,0.6226,,,,,,,CSU,0.6226,Landratswahl,hauptwahl,65962,91522
09178000,1996,0.6608,0.4267,,,,,,,CSU,0.4267,Landratswahl,hauptwahl,64548,97685
09178000,1996,0.4861,,,,,,,,PFW,0.5382,Landratswahl,stichwahl,47462,97629
09178000,2002,0.6062,,,,,,,,PFW,0.504,Landratswahl,hauptwahl,66547,109775
09178000,2008,0.5849,,,,,,,,Freie Wähler e.V.,0.276,Landratswahl,hauptwahl,70409,120377
09178000,2008,0.4323,,,,,,,,Freie Wähler e.V.,0.5847,Landratswahl,stichwahl,51947,120158
09178000,2014,0.5281,0.4046,,,,,,,CSU,0.4046,Landratswahl,hauptwahl,68290,129319
09178000,2014,0.3749,0.5346,,,,,,,CSU,0.5346,Landratswahl,stichwahl,48432,129178
09178000,2020,0.5825,0.2613,,,,,,,CSU,0.2613,Landratswahl,hauptwahl,79425,136358
09178000,2020,0.5087,,,,,,,,FREIE WÄHLER/Freie Wähler - Kreis Freising e.V.,0.5971,Landratswahl,stichwahl,69297,136221
09178000,2026,0.6099,0.3233,,,,,,,CSU,0.3233,Landratswahl,hauptwahl,84148,137967
09178000,2026,0.4666,0.5448,,,,,,,CSU,0.5448,Landratswahl,stichwahl,64257,137721
09179000,1945,,,,,,,,,,,Landratswahl,hauptwahl,,
09179000,1945,,,,,,,,,,,Landratswahl,hauptwahl,,
09179000,1946,0.6889,0.7097,,,,,,,CSU,0.7097,Landratswahl,hauptwahl,31,45
09179000,1947,0.9556,0.814,,,,,,,CSU,0.814,Landratswahl,hauptwahl,43,45
09179000,1947,0.8667,0.8974,,,,,,,CSU,0.8974,Landratswahl,hauptwahl,39,45
09179000,1948,1,,,,,,,,BP,0.5111,Landratswahl,hauptwahl,45,45
09179000,1952,0.8259,,,,,,,,BP,0.6012,Landratswahl,hauptwahl,36699,44434
09179000,1958,0.6265,,,,,,,,BP,0.6531,Landratswahl,hauptwahl,31222,49833
09179000,1964,0.7083,,0.637,,,,,,SPD,0.637,Landratswahl,hauptwahl,39594,55901
09179000,1970,0.5781,,0.6213,,,,,,SPD,0.6213,Landratswahl,hauptwahl,43933,75994
09179000,1972,0.7624,0.5501,,,,,,,CSU,0.5501,Landratswahl,hauptwahl,65479,85887
09179000,1978,0.7455,0.6634,,,,,,,CSU,0.6634,Landratswahl,hauptwahl,82104,110127
09179000,1984,0.6934,0.6217,,,,,,,CSU,0.6217,Landratswahl,hauptwahl,86091,124166
09179000,1990,0.7167,0.4507,,,,,,,CSU,0.4507,Landratswahl,hauptwahl,97010,135352
09179000,1990,0.4596,,0.5162,,,,,,SPD,0.5162,Landratswahl,stichwahl,62067,135039
09179000,1996,0.6411,,0.3816,,,,,,SPD,0.3816,Landratswahl,hauptwahl,88920,138690
09179000,1996,0.5085,0.503,,,,,,,CSU,0.503,Landratswahl,stichwahl,70446,138533
09179000,2002,0.5941,0.5742,,,,,,,CSU,0.5742,Landratswahl,hauptwahl,88396,148799
09179000,2008,0.5803,0.5264,,,,,,,CSU,0.5264,Landratswahl,hauptwahl,89967,155037
09179000,2014,0.5348,0.5625,,,,,,,CSU,0.5625,Landratswahl,hauptwahl,88223,164954
09179000,2020,0.5819,0.5254,,,,,,,CSU,0.5254,Landratswahl,hauptwahl,98361,169026
09179000,2026,0.6292,0.4496,,,,,,,CSU,0.4496,Landratswahl,hauptwahl,104306,165780
09179000,2026,0.5205,0.5651,,,,,,,CSU,0.5651,Landratswahl,stichwahl,86153,165514
09180000,1948,1,,,,,,,,Part.lo.,0.6,Landratswahl,hauptwahl,45,45
09180000,1952,0.8046,0.78,,,,,,,CSU,0.78,Landratswahl,hauptwahl,29310,36430
09180000,1958,0.5534,0.5003,,,,,,,CSU,0.5003,Landratswahl,hauptwahl,20499,37042
09180000,1959,0.6231,,,,,,,,Unabh. Wver.,0.5561,Landratswahl,hauptwahl,23404,37562
09180000,1965,0.5687,,,,,,,,Fr. Wver.,0.5531,Landratswahl,hauptwahl,22853,40185
09180000,1971,0.4748,0.7775,,,,,,,CSU,0.7775,Landratswahl,hauptwahl,20085,42303
09180000,1972,0.7836,0.7183,,,,,,,CSU,0.7183,Landratswahl,hauptwahl,41531,53003
09180000,1978,0.7801,0.9542,,,,,,,CSU,0.9542,Landratswahl,hauptwahl,44166,56618
09180000,1984,0.7595,0.7197,,,,,,,CSU,0.7197,Landratswahl,hauptwahl,45567,59998
09180000,1990,0.7554,0.7177,,,,,,,CSU,0.7177,Landratswahl,hauptwahl,47516,62901
09180000,1996,0.687,0.6805,,,,,,,CSU,0.6805,Landratswahl,hauptwahl,43728,63647
09180000,2002,0.6608,0.7606,,,,,,,CSU,0.7606,Landratswahl,hauptwahl,44035,66640
09180000,2008,0.6513,0.7128,,,,,,,CSU,0.7128,Landratswahl,hauptwahl,43996,67547
09180000,2014,0.5963,0.3966,,,,,,,CSU,0.3966,Landratswahl,hauptwahl,41570,69709
09180000,2014,0.5229,,,,,,,,Freie Wähler der Landkreisgemeinden,0.6013,Landratswahl,stichwahl,36385,69581
09180000,2020,0.6201,,,,,,,,Freie Wähler der Landkreisgemeinden,0.7874,Landratswahl,hauptwahl,43950,70875
09180000,2026,0.6507,,,,,,,,Freie Wähler der Landkreisgemeinden,0.6624,Landratswahl,hauptwahl,45355,69707
09181000,1946,,,,,,,,,CSU,,Landratswahl,hauptwahl,,
09181000,1948,,0.5909,,,,,,,CSU,0.5909,Landratswahl,hauptwahl,,45
09181000,1952,0.8474,0.7589,,,,,,,CSU,0.7589,Landratswahl,hauptwahl,23705,27973
09181000,1958,0.7461,0.6395,,,,,,,CSU,0.6395,Landratswahl,hauptwahl,19197,25731
09181000,1964,0.6659,0.7985,,,,,,,CSU/GDP,0.7985,Landratswahl,hauptwahl,18397,27628
09181000,1970,0.5086,0.978,,,,,,,CSU,0.978,Landratswahl,hauptwahl,14991,29473
09181000,1972,0.7798,0.6815,,,,,,,CSU,0.6815,Landratswahl,hauptwahl,37133,47618
09181000,1978,0.7701,0.9371,,,,,,,CSU,0.9371,Landratswahl,hauptwahl,40913,53129
09181000,1984,0.746,0.6643,,,,,,,CSU,0.6643,Landratswahl,hauptwahl,44488,59638
09181000,1990,0.7372,0.6529,,,,,,,CSU,0.6529,Landratswahl,hauptwahl,49099,66599
09181000,1996,0.6646,0.9234,,,,,,,CSU,0.9234,Landratswahl,hauptwahl,48031,72269
09181000,2002,0.6392,0.6258,,,,,,,CSU,0.6258,Landratswahl,hauptwahl,50776,79435
09181000,2008,0.6062,0.6581,,,,,,,CSU,0.6581,Landratswahl,hauptwahl,51922,85649
09181000,2014,0.5783,0.483,,,,,,,CSU,0.483,Landratswahl,hauptwahl,52533,90836
09181000,2014,0.4025,0.6161,,,,,,,CSU,0.6161,Landratswahl,stichwahl,36519,90732
09181000,2020,0.6583,0.585,,,,,,,CSU,0.585,Landratswahl,hauptwahl,61604,93582
09181000,2026,0.679,0.4043,,,,,,,CSU,0.4043,Landratswahl,hauptwahl,65714,96775
09181000,2026,0.5572,,,0.6148,,,,,GRÜNE,0.6148,Landratswahl,stichwahl,53856,96662
09182000,1945,,,,,,,,,,,Landratswahl,hauptwahl,,
09182000,1945,,,,,,,,,,,Landratswahl,hauptwahl,,
09182000,1946,,,,,,,,,,,Landratswahl,hauptwahl,,
09182000,1946,,,,,,,,,,,Landratswahl,hauptwahl,,
09182000,1946,,,,,,,,,,,Landratswahl,hauptwahl,,
09182000,1946,,,,,,,,,,,Landratswahl,hauptwahl,,
09182000,1948,1,0.7556,,,,,,,CSU,0.7556,Landratswahl,hauptwahl,45,45
09182000,1949,,,,,,,,,,,Landratswahl,hauptwahl,,
09182000,1952,0.8167,,0.5367,,,,,,SPD,0.5367,Landratswahl,hauptwahl,39746,48668
09182000,1955,0.6018,,,,,,,,BP/BHE,0.5968,Landratswahl,hauptwahl,28395,47182
09182000,1961,0.7035,0.6431,,,,,,,CSU/BP/Fr. Wgem.,0.6431,Landratswahl,hauptwahl,33135,47099
09182000,1967,0.3459,0.9766,,,,,,,CSU/GDP,0.9766,Landratswahl,hauptwahl,16561,47882
09182000,1972,0.7982,0.636,,,,,,,CSU/Fr. Wgem.,0.636,Landratswahl,hauptwahl,42497,53242
09182000,1978,0.8115,0.738,,,,,,,CSU/Fr. Wgem.,0.738,Landratswahl,hauptwahl,46563,57379
09182000,1984,0.7854,0.6834,,,,,,,CSU,0.6834,Landratswahl,hauptwahl,47461,60426
09182000,1987,0.5992,0.4498,,,,,,,CSU,0.4498,Landratswahl,hauptwahl,37318,62282
09182000,1987,0.6104,,,,,,,,FWG,0.5996,Landratswahl,stichwahl,38363,62849
09182000,1990,0.7632,,,,,,,,FWG,0.9195,Landratswahl,hauptwahl,49227,64503
09182000,1996,0.6487,,,,,,,,FWG,0.9652,Landratswahl,hauptwahl,42589,65650
09182000,2002,0.6198,,,,,,,,FWG,0.8185,Landratswahl,hauptwahl,43603,70353
09182000,2008,0.6103,0.6464,,,,,,,CSU,0.6464,Landratswahl,hauptwahl,45008,73750
09182000,2014,0.5749,,,,,,,,Freie Wählergemeinschaft,0.3775,Landratswahl,hauptwahl,44620,77616
09182000,2014,0.4347,,,0.5355,,,,,GRÜNE,0.5355,Landratswahl,stichwahl,33705,77535
09182000,2020,0.6234,0.3675,,,,,,,CSU,0.3675,Landratswahl,hauptwahl,49503,79412
09182000,2020,0.6523,0.6541,,,,,,,CSU,0.6541,Landratswahl,stichwahl,52133,79919
09182000,2026,0.6566,,,,,,,,Freie Wählergemeinschaft Miesbach,0.453,Landratswahl,hauptwahl,52252,79575
09182000,2026,0.5017,,,,,,,,Freie Wählergemeinschaft Miesbach,0.7799,Landratswahl,stichwahl,39860,79451
09183000,1946,,1,,,,,,,CSU,1,Landratswahl,hauptwahl,43,
09183000,1948,1,0.5556,,,,,,,CSU,0.5556,Landratswahl,hauptwahl,45,45
09183000,1952,0.8823,0.4941,,,,,,,CSU,0.4941,Landratswahl,hauptwahl,36092,40907
09183000,1952,0.9778,,,,,,,,BP,0.5455,Landratswahl,stichwahl,44,45
09183000,1958,0.5908,0.9724,,,,,,,CSU,0.9724,Landratswahl,hauptwahl,23386,39585
09183000,1964,0.5096,0.9868,,,,,,,CSU,0.9868,Landratswahl,hauptwahl,22120,43409
09183000,1970,0.7319,0.4948,,,,,,,CSU,0.4948,Landratswahl,hauptwahl,34491,47123
09183000,1970,0.7318,0.5815,,,,,,,CSU,0.5815,Landratswahl,stichwahl,34427,47047
09183000,1972,0.7665,0.9598,,,,,,,CSU,0.9598,Landratswahl,hauptwahl,46267,60358
09183000,1978,0.7951,0.7969,,,,,,,CSU,0.7969,Landratswahl,hauptwahl,50920,64045
09183000,1984,0.7547,0.8585,,,,,,,CSU,0.8585,Landratswahl,hauptwahl,52885,70070
09183000,1990,0.7683,0.6214,,,,,,,CSU,0.6214,Landratswahl,hauptwahl,56499,73539
09183000,1996,0.6668,0.7608,,,,,,,CSU,0.7608,Landratswahl,hauptwahl,52001,77983
09183000,2002,0.6599,0.5569,,,,,,,CSU,0.5569,Landratswahl,hauptwahl,54464,82536
09183000,2008,0.6015,0.5678,,,,,,,CSU,0.5678,Landratswahl,hauptwahl,51319,85315
09183000,2014,0.5611,0.5658,,,,,,,CSU,0.5658,Landratswahl,hauptwahl,49715,88597
09183000,2020,0.5809,0.5005,,,,,,,CSU,0.5005,Landratswahl,hauptwahl,53936,92845
09183000,2026,0.6055,0.6127,,,,,,,CSU,0.6127,Landratswahl,hauptwahl,57183,94441
09184000,1945,,,,,,,,,,,Landratswahl,hauptwahl,,
09184000,1945,,,,,,,,,,,Landratswahl,hauptwahl,,
09184000,1946,,,,,,,,,,1,Landratswahl,hauptwahl,44,
09184000,1947,,1,,,,,,,CSU,1,Landratswahl,hauptwahl,41,
09184000,1947,,0.5952,,,,,,,CSU,0.5952,Landratswahl,hauptwahl,,
09184000,1948,0.9333,1,,,,,,,CSU,1,Landratswahl,hauptwahl,42,45
09184000,1952,0.7782,0.6346,,,,,,,CSU,0.6346,Landratswahl,hauptwahl,44309,56936
09184000,1958,0.4995,0.7708,,,,,,,CSU,0.7708,Landratswahl,hauptwahl,32558,65181
09184000,1964,0.5467,0.6256,,,,,,,CSU,0.6256,Landratswahl,hauptwahl,42566,77858
09184000,1970,0.6139,0.5305,,,,,,,CSU/Part.fr./Bürg.ver./GDP,0.5305,Landratswahl,hauptwahl,58775,95734
09184000,1972,0.7632,0.578,,,,,,,CSU,0.578,Landratswahl,hauptwahl,91527,119918
09184000,1978,0.766,0.6243,,,,,,,CSU,0.6243,Landratswahl,hauptwahl,115901,151313
09184000,1984,0.7414,0.5682,,,,,,,CSU,0.5682,Landratswahl,hauptwahl,127909,172526
09184000,1990,0.75,0.4988,,,,,,,CSU,0.4988,Landratswahl,hauptwahl,147233,196302
09184000,1990,0.4481,0.549,,,,,,,CSU,0.549,Landratswahl,stichwahl,87956,196302
09184000,1996,0.6565,0.4416,,,,,,,CSU,0.4416,Landratswahl,hauptwahl,133266,202995
09184000,1996,0.3858,0.5402,,,,,,,CSU,0.5402,Landratswahl,stichwahl,78293,202914
09184000,2002,0.6025,0.5486,,,,,,,CSU,0.5486,Landratswahl,hauptwahl,135966,225671
09184000,2008,0.5848,0.4126,,,,,,,CSU,0.4126,Landratswahl,hauptwahl,141052,241206
09184000,2008,0.3606,,0.541,,,,,,SPD,0.541,Landratswahl,stichwahl,86843,240840
09184000,2014,0.5408,0.4295,,,,,,,CSU,0.4295,Landratswahl,hauptwahl,138728,256544
09184000,2014,0.382,0.5534,,,,,,,CSU,0.5534,Landratswahl,stichwahl,98538,257924
09184000,2020,0.5969,0.4452,,,,,,,CSU,0.4452,Landratswahl,hauptwahl,159181,266679
09184000,2020,0.6054,0.641,,,,,,,CSU,0.641,Landratswahl,stichwahl,161341,266496
09184000,2026,0.6376,0.4632,,,,,,,CSU,0.4632,Landratswahl,hauptwahl,168205,263805
09184000,2026,0.4788,0.6322,,,,,,,CSU,0.6322,Landratswahl,stichwahl,126660,264558
09185000,1945,,,,,,,,,,,Landratswahl,hauptwahl,,
09185000,1945,,,,,,,,,,,Landratswahl,hauptwahl,,
09185000,1946,1,0.9111,,,,,,,CSU,0.9111,Landratswahl,hauptwahl,45,45
09185000,1948,0.9778,0.5227,,,,,,,CSU,0.5227,Landratswahl,hauptwahl,44,45
09185000,1952,0.8784,0.9986,,,,,,,CSU,0.9986,Landratswahl,hauptwahl,23859,27161
09185000,1958,0.611,0.9939,,,,,,,CSU,0.9939,Landratswahl,hauptwahl,15309,25055
09185000,1959,0.7039,,,,,,,,PWG,0.51,Landratswahl,hauptwahl,17692,25134
09185000,1965,0.5121,0.9969,,,,,,,CSU/GDP/BP/PWG,0.9969,Landratswahl,hauptwahl,13414,26193
09185000,1972,0.773,0.637,,,,,,,CSU/PWG,0.637,Landratswahl,hauptwahl,38597,49931
09185000,1978,0.8163,0.9083,,,,,,,CSU,0.9083,Landratswahl,hauptwahl,42948,52610
09185000,1984,0.7999,0.5134,,,,,,,CSU,0.5134,Landratswahl,hauptwahl,44932,56172
09185000,1990,0.7703,0.7154,,,,,,,CSU,0.7154,Landratswahl,hauptwahl,46067,59803
09185000,1996,0.7305,0.6622,,,,,,,CSU,0.6622,Landratswahl,hauptwahl,46310,63396
09185000,2002,0.6772,0.6865,,,,,,,CSU,0.6865,Landratswahl,hauptwahl,45721,67510
09185000,2008,0.641,,,,,,,,FREIE WÄHLER,0.4552,Landratswahl,hauptwahl,44864,69994
09185000,2008,0.5197,,,,,,,,FREIE WÄHLER,0.651,Landratswahl,stichwahl,36323,69894
09185000,2014,0.5965,,,,,,,,FREIE WÄHLER***,0.5835,Landratswahl,hauptwahl,43891,73576
09185000,2019,0.412,0.4166,,,,,,,CSU,0.4166,Landratswahl,hauptwahl,31485,76413
09185000,2019,0.4071,,,,,,,,FREIE WÄHLER***,0.5237,Landratswahl,stichwahl,31061,76289
09185000,2026,0.664,0.6565,,,,,,,CSU,0.6565,Landratswahl,hauptwahl,51287,77234
