ags,election_year,turnout,cdu_csu,spd,gruene,fdp,linke_pds,afd,bsw,winner_party,winner_voteshare,election_type,round,number_voters,eligible_voters
09177144,2026,0.6898,,,,,,,,Überparteiliche Wählergemeinschaft,0.9681,Bürgermeisterwahl,hauptwahl,2455,3559
09178113,1948,0.8017,,,,,,,,Parteilos,0.8859,Bürgermeisterwahl,hauptwahl,744,928
09178113,1952,0.8402,0.6807,,,,,,,CSU,0.6807,Bürgermeisterwahl,hauptwahl,773,920
09178113,1956,0.8815,,,,,,,,FREIE WÄHLER,0.5,Bürgermeisterwahl,hauptwahl,781,886
09178113,1956,0.9447,,,,,,,,FREIE WÄHLER,0.538,Bürgermeisterwahl,stichwahl,837,886
09178113,1960,0.8531,,,,,,,,Wählergruppe,0.5499,Bürgermeisterwahl,hauptwahl,778,912
09178113,1966,0.8343,,,,,,,,Freie Wählergemeinschaft,0.6478,Bürgermeisterwahl,hauptwahl,856,1026
09178113,1972,0.7168,0.9588,,,,,,,CSU/Parteifreie Wähler,0.9588,Bürgermeisterwahl,hauptwahl,1182,1649
09178113,1978,0.8379,0.4456,,,,,,,CSU/Parteifreie Wähler,0.4456,Bürgermeisterwahl,hauptwahl,1582,1888
09178113,1978,0.8521,0.5238,,,,,,,CSU/Parteifreie Wähler,0.5238,Bürgermeisterwahl,stichwahl,1607,1886
09178113,1984,0.7445,0.897,,,,,,,CSU/Parteifreie Wähler,0.897,Bürgermeisterwahl,hauptwahl,1547,2078
09178113,1990,0.7166,0.834,,,,,,,CSU/Parteifreie Wähler,0.834,Bürgermeisterwahl,hauptwahl,1967,2745
09178113,1996,0.6792,,,,,,,,Parteifreie Wähler,0.7886,Bürgermeisterwahl,hauptwahl,2052,3021
09178113,2002,0.594,,,,,,,,Parteifreie Wähler,0.9425,Bürgermeisterwahl,hauptwahl,1997,3362
09178113,2008,0.5665,,,,,,,,Parteifreie Wähler,0.9479,Bürgermeisterwahl,hauptwahl,2069,3652
09178113,2014,0.5217,,,,,,,,Parteifreie Wähler,0.748,Bürgermeisterwahl,hauptwahl,2186,4190
09178113,2020,0.5647,,,,,,,,Parteifreie Wähler,0.6081,Bürgermeisterwahl,hauptwahl,2532,4484
09178113,2026,0.6115,,,,,,,,Parteifreie Wähler,0.5256,Bürgermeisterwahl,hauptwahl,2778,4543
09178115,1948,0.8677,,,,,,,,Parteilos,0.7591,Bürgermeisterwahl,hauptwahl,223,257
09178115,1952,0.8876,,,,,,,,Wählergemeinschaft,0.793,Bürgermeisterwahl,hauptwahl,229,258
09178115,1955,,,,,,,,,Parteilos,,Bürgermeisterwahl,hauptwahl,,
09178115,1956,0.8578,,,,,,,,Wählergruppe,0.9246,Bürgermeisterwahl,hauptwahl,199,232
09178115,1960,0.9102,,,,,,,,Wählergemeinschaft,0.824,Bürgermeisterwahl,hauptwahl,233,256
09178115,1966,0.8086,,,,,,,,Freie Wählergemeinschaft,0.8667,Bürgermeisterwahl,hauptwahl,245,303
09178115,1972,0.8716,0.5142,,,,,,,CSU/Freie Bürger,0.5142,Bürgermeisterwahl,hauptwahl,672,771
09178115,1978,0.9261,,,,,,,,Parteifreie Wählergemeinschaft,0.5268,Bürgermeisterwahl,hauptwahl,714,771
09178115,1984,0.8178,0.926,,,,,,,CSU/Parteifreie Wählergemeinschaft,0.926,Bürgermeisterwahl,hauptwahl,790,966
09178115,1990,0.8571,,,,,,,,Bürgernahe Gruppe,0.5611,Bürgermeisterwahl,hauptwahl,966,1127
09178115,1996,0.6821,,,,,,,,Bürgernahe Gruppe,0.9302,Bürgermeisterwahl,hauptwahl,985,1444
09178115,2002,0.6435,,,,,,,,Bürgernahe Gruppe,0.8833,Bürgermeisterwahl,hauptwahl,1076,1672
09178115,2008,0.6999,,,,,,,,Bürgernahe Gruppe,0.611,Bürgermeisterwahl,hauptwahl,1271,1816
09178115,2014,0.6306,,,,,,,,Bürgernahe Gruppe,0.5143,Bürgermeisterwahl,hauptwahl,1260,1998
09178115,2020,0.6794,,,,,,,,WIR Attenkirchen,0.5017,Bürgermeisterwahl,hauptwahl,1507,2218
09178115,2026,0.6887,,,,,,,,WIR,0.7478,Bürgermeisterwahl,hauptwahl,1502,2181
09178116,1948,0.9108,0.4407,,,,,,,CSU,0.4407,Bürgermeisterwahl,hauptwahl,1143,1255
09178116,1948,,,,,,,,,CSU,,Bürgermeisterwahl,stichwahl,,
09178116,1952,0.9367,0.6074,,,,,,,CSU/BP,0.6074,Bürgermeisterwahl,hauptwahl,1228,1311
09178116,1956,0.8542,0.7371,,,,,,,CSU/Parteiloser Wählerblock,0.7371,Bürgermeisterwahl,hauptwahl,1125,1317
09178116,1960,0.7961,0.9193,,,,,,,CSU/Freie Wählergruppe,0.9193,Bürgermeisterwahl,hauptwahl,1054,1324
09178116,1966,0.8007,0.9469,,,,,,,CSU/Freie Wählergruppe/GDP,0.9469,Bürgermeisterwahl,hauptwahl,1121,1400
09178116,1972,0.7553,0.9636,,,,,,,CSU/Parteifreie Wähler,0.9636,Bürgermeisterwahl,hauptwahl,1293,1712
09178116,1978,0.8451,0.9621,,,,,,,CSU/Parteifreie Wähler,0.9621,Bürgermeisterwahl,hauptwahl,2318,2743
09178116,1984,0.8399,,,,,,,,Freie Wählergemeinschaft,0.6789,Bürgermeisterwahl,hauptwahl,2507,2985
09178116,1990,0.8257,0.7002,,,,,,,CSU/Parteifreie Wähler,0.7002,Bürgermeisterwahl,hauptwahl,2615,3167
09178116,1996,0.8006,,,,,,,,Freie Wählergemeinschaft,0.5636,Bürgermeisterwahl,hauptwahl,2786,3480
09178116,2002,0.7499,,,,,,,,Freie Wählergemeinschaft,0.8281,Bürgermeisterwahl,hauptwahl,3004,4006
09178116,2008,0.6292,,,,,,,,Freie Wählergemeinschaft,0.9338,Bürgermeisterwahl,hauptwahl,2708,4304
09178116,2014,0.6177,,,,,,,,Freie Wählergemeinschaft,0.7467,Bürgermeisterwahl,hauptwahl,2786,4510
09178116,2020,0.6216,,,,,,,,Freie Wählergemeinschaft Au,0.5482,Bürgermeisterwahl,hauptwahl,3050,4907
09178116,2026,0.6763,,,,,,,,Gemeinsam für Au,0.5363,Bürgermeisterwahl,hauptwahl,3261,4822
09178120,1948,0.77,,,,,,,,Parteilos,0.6823,Bürgermeisterwahl,hauptwahl,646,839
09178120,1952,0.822,,,,,,,,Unparteiische Wählergruppe,0.6432,Bürgermeisterwahl,hauptwahl,762,927
09178120,1956,0.8287,,,,,,,,Parteilose Wählergruppen,0.566,Bürgermeisterwahl,hauptwahl,929,1121
09178120,1960,0.8239,0.4991,,,,,,,CSU,0.4991,Bürgermeisterwahl,hauptwahl,1156,1403
09178120,1960,0.8482,0.5696,,,,,,,CSU,0.5696,Bürgermeisterwahl,stichwahl,1190,1403
09178120,1966,0.8076,,,,,,,,Freie Wählergemeinschaft,0.4726,Bürgermeisterwahl,hauptwahl,1540,1907
09178120,1966,0.7216,,,,,,,,Freie Wählergemeinschaft,0.6795,Bürgermeisterwahl,stichwahl,1376,1907
09178120,1972,0.724,,0.5593,,,,,,SPD,0.5593,Bürgermeisterwahl,hauptwahl,2681,3703
09178120,1978,0.7874,,0.6586,,,,,,SPD,0.6586,Bürgermeisterwahl,hauptwahl,4108,5217
09178120,1984,0.7441,,0.7183,,,,,,SPD,0.7183,Bürgermeisterwahl,hauptwahl,4666,6271
09178120,1990,0.7081,,0.7979,,,,,,SPD,0.7979,Bürgermeisterwahl,hauptwahl,5059,7144
09178120,1992,0.6269,,0.4357,,,,,,SPD,0.4357,Bürgermeisterwahl,hauptwahl,4567,7285
09178120,1992,0.5716,,0.516,,,,,,SPD,0.516,Bürgermeisterwahl,stichwahl,4164,7285
09178120,1998,0.5664,0.4983,,,,,,,CSU,0.4983,Bürgermeisterwahl,hauptwahl,4523,7986
09178120,1998,0.5457,0.5524,,,,,,,CSU,0.5524,Bürgermeisterwahl,stichwahl,4355,7980
09178120,2004,0.5505,0.5541,,,,,,,CSU,0.5541,Bürgermeisterwahl,hauptwahl,5062,9196
09178120,2010,0.62,0.3973,,,,,,,CSU,0.3973,Bürgermeisterwahl,hauptwahl,6077,9801
09178120,2010,0.4668,0.5268,,,,,,,CSU,0.5268,Bürgermeisterwahl,stichwahl,4574,9799
09178120,2016,0.5109,,0.621,,,,,,SPD,0.621,Bürgermeisterwahl,hauptwahl,5424,10616
09178120,2020,0.5706,,0.7719,,,,,,SPD/GRÜNE/Bürger für Eching/Echinger Mitte/ÖDP,0.7719,Bürgermeisterwahl,hauptwahl,6175,10821
09178120,2026,0.5996,0.323,,,,,,,CSU,0.323,Bürgermeisterwahl,hauptwahl,6640,11074
09178120,2026,0.4734,0.551,,,,,,,CSU,0.551,Bürgermeisterwahl,stichwahl,5228,11043
09178122,1948,0.8994,,,,,,,,Parteilos,0.5155,Bürgermeisterwahl,hauptwahl,581,646
09178122,1952,0.8928,,,,,,,,BHE/Wählergemeinschaft,0.9445,Bürgermeisterwahl,hauptwahl,608,681
09178122,1956,0.8899,,,,,,,,Wählergemeinschaft,0.6033,Bürgermeisterwahl,hauptwahl,614,690
09178122,1960,0.9038,0.6486,,,,,,,CSU/Wählergemeinschaft,0.6486,Bürgermeisterwahl,hauptwahl,601,665
09178122,1966,0.8652,,0.6679,,,,,,SPD,0.6679,Bürgermeisterwahl,hauptwahl,565,653
09178122,1972,0.8312,0.9386,,,,,,,CSU/Freie Wähler,0.9386,Bürgermeisterwahl,hauptwahl,778,936
09178122,1978,0.9711,0.5384,,,,,,,CSU/Freie Wähler,0.5384,Bürgermeisterwahl,hauptwahl,1577,1624
09178122,1984,0.798,0.9589,,,,,,,CSU/Freie Wähler,0.9589,Bürgermeisterwahl,hauptwahl,1430,1792
09178122,1987,0.8322,,,,,,,,Freie Wählergemeinschaft,0.9608,Bürgermeisterwahl,hauptwahl,1537,1847
09178122,1990,0.7843,0.7284,,,,,,,CSU/Freie Wähler,0.7284,Bürgermeisterwahl,hauptwahl,1509,1924
09178122,1996,0.7656,0.7003,,,,,,,CSU/Freie Wähler,0.7003,Bürgermeisterwahl,hauptwahl,1597,2086
09178122,2002,0.7467,,,,,,,,FWG,0.4152,Bürgermeisterwahl,hauptwahl,1722,2306
09178122,2002,0.7094,0.5182,,,,,,,CSU/Freie Wähler,0.5182,Bürgermeisterwahl,stichwahl,1631,2299
09178122,2008,0.6745,0.7266,,,,,,,CSU/Freie Wähler,0.7266,Bürgermeisterwahl,hauptwahl,1641,2433
09178122,2014,0.6533,0.5996,,,,,,,CSU,0.5996,Bürgermeisterwahl,hauptwahl,1660,2541
09178122,2020,0.6856,,,,,,,,FREIE WÄHLER,0.461,Bürgermeisterwahl,hauptwahl,1867,2723
09178122,2020,0.7318,,,,,,,,FREIE WÄHLER,0.5409,Bürgermeisterwahl,stichwahl,1989,2718
09178122,2026,0.6893,,,,,,,,Freie Wähler Rudelzhausen,0.8981,Bürgermeisterwahl,hauptwahl,1895,2749
09178123,1945,,,,,,,,,Parteilos,,Bürgermeisterwahl,hauptwahl,,
09178123,1948,0.9756,,,,,,,,Parteilos,0.7303,Bürgermeisterwahl,hauptwahl,440,451
09178123,1952,0.9286,,,,,,,,Unpolitische Wählergemeinschaft,0.6388,Bürgermeisterwahl,hauptwahl,429,462
09178123,1956,0.7286,,,,,,,,Allgemeine Wählergemeinschaft,0.9428,Bürgermeisterwahl,hauptwahl,298,409
09178123,1960,0.72,,,,,,,,Wählergruppe,0.9158,Bürgermeisterwahl,hauptwahl,288,400
09178123,1966,0.81,,,,,,,,Einigkeit,0.8555,Bürgermeisterwahl,hauptwahl,358,442
09178123,1972,0.9182,,,,,,,,Freie Wählergruppe/Einigkeit,0.5664,Bürgermeisterwahl,hauptwahl,1313,1430
09178123,1978,0.8331,,,,,,,,Freie Wählergruppe,0.9399,Bürgermeisterwahl,hauptwahl,1777,2133
09178123,1984,0.7896,,,,,,,,Freie Wählergruppe,0.6331,Bürgermeisterwahl,hauptwahl,1760,2229
09178123,1990,0.7398,,,,,,,,Freie Wählergruppe,0.7693,Bürgermeisterwahl,hauptwahl,1788,2417
09178123,1996,0.7442,,,,,,,,Freie Wählergruppe,0.5198,Bürgermeisterwahl,hauptwahl,1929,2592
09178123,2002,0.6876,,,,,,,,Freie Wählergruppe,0.6038,Bürgermeisterwahl,hauptwahl,2069,3009
09178123,2008,0.6537,,,,,,,,Freie Bürgerliste,0.4033,Bürgermeisterwahl,hauptwahl,2248,3439
09178123,2008,0.5897,0.5055,,,,,,,CSU,0.5055,Bürgermeisterwahl,stichwahl,2024,3432
09178123,2014,0.5993,,,,,,,,Freie Bürgerliste,0.5335,Bürgermeisterwahl,hauptwahl,2224,3711
09178123,2020,0.5639,,,,,,,,Freie Bürgerliste,0.6774,Bürgermeisterwahl,hauptwahl,2240,3972
09178123,2022,0.5367,,,0.3785,,,,,GRÜNE,0.3785,Bürgermeisterwahl,hauptwahl,2149,4004
09178123,2022,0.5062,,,,,,,,Freie Wählergruppe Einigkeit (FWE),0.599,Bürgermeisterwahl,stichwahl,2027,4004
09178123,2023,0.3765,,,,,,,,Freie Wählergruppe Einigkeit (FWE),0.9104,Bürgermeisterwahl,hauptwahl,1434,3809
09178124,1946,0.9677,,,,,,,,Parteilos,1,Bürgermeisterwahl,hauptwahl,30,31
09178124,1948,0.75,,,,,,,,Parteilos,0.9583,Bürgermeisterwahl,hauptwahl,24,32
09178124,1952,0.7782,,0.9426,,,,,,SPD/CSU/BP/Freie Wählerliste/Freie demokratische Wählergemeinschaft.,0.9426,Bürgermeisterwahl,hauptwahl,13342,17145
09178124,1958,0.7443,0.4898,,,,,,,CSU/BP,0.4898,Bürgermeisterwahl,hauptwahl,12843,17255
09178124,1958,0.7484,0.5716,,,,,,,CSU/BP,0.5716,Bürgermeisterwahl,stichwahl,12927,17273
09178124,1964,0.7452,0.5977,,,,,,,CSU/BP,0.5977,Bürgermeisterwahl,hauptwahl,13380,17955
09178124,1970,0.786,,0.5599,,,,,,SPD,0.5599,Bürgermeisterwahl,hauptwahl,14739,18751
09178124,1976,0.7831,,0.5057,,,,,,SPD,0.5057,Bürgermeisterwahl,hauptwahl,16434,20987
09178124,1982,0.6868,,,,,,,,F.D.P./Unabhängige Freisinger Bürger/BSP,0.5993,Bürgermeisterwahl,hauptwahl,16287,23713
09178124,1988,0.6028,,,,,,,,Unabhängige Freisinger Bürger,0.475,Bürgermeisterwahl,hauptwahl,16134,26765
09178124,1988,0.5618,,,,,,,,Unabhängige Freisinger Bürger,0.5923,Bürgermeisterwahl,stichwahl,15042,26775
09178124,1994,0.6794,,0.3566,,,,,,SPD,0.3566,Oberbürgermeisterwahl,hauptwahl,18376,27049
09178124,1994,0.614,,0.5747,,,,,,SPD,0.5747,Oberbürgermeisterwahl,stichwahl,16670,27152
09178124,2000,0.4715,,0.6829,,,,,,SPD,0.6829,Oberbürgermeisterwahl,hauptwahl,13069,27715
09178124,2006,0.3683,,0.6708,,,,,,SPD,0.6708,Oberbürgermeisterwahl,hauptwahl,11332,30766
09178124,2012,0.5517,,,,,,,,Freisinger Mitte,0.3374,Oberbürgermeisterwahl,hauptwahl,18353,33266
09178124,2012,0.4915,,,,,,,,Freisinger Mitte,0.5686,Oberbürgermeisterwahl,stichwahl,16345,33252
09178124,2020,0.5395,,,,,,,,Freisinger Mitte,0.6547,Oberbürgermeisterwahl,hauptwahl,19560,36259
09178124,2026,0.5853,,,,,,,,Freisinger Mitte e.V.,0.3418,Oberbürgermeisterwahl,hauptwahl,21075,36007
09178124,2026,0.4697,,,,,,,,Freisinger Mitte e.V.,0.6083,Oberbürgermeisterwahl,stichwahl,16867,35912
09178125,1948,0.8846,0.3957,,,,,,,CSU,0.3957,Bürgermeisterwahl,hauptwahl,345,390
09178125,1948,,,,,,,,,CSU,,Bürgermeisterwahl,stichwahl,,
09178125,1952,0.8979,0.8805,,,,,,,CSU/BP,0.8805,Bürgermeisterwahl,hauptwahl,387,431
09178125,1956,0.8368,,,,,,,,Unpolitische Wählergruppe,0.8688,Bürgermeisterwahl,hauptwahl,323,386
09178125,1960,0.8599,,,,,,,,Unpolitische Wählergruppe,0.9061,Bürgermeisterwahl,hauptwahl,313,364
09178125,1966,0.9118,,,,,,,,Unpolitische Wählergruppe,0.5935,Bürgermeisterwahl,hauptwahl,310,340
09178125,1972,0.8173,,,,,,,,Unpolitische Wählergruppe,0.8217,Bürgermeisterwahl,hauptwahl,425,520
09178125,1978,0.9072,,,,,,,,Unpolitische Wählergruppe,0.5893,Bürgermeisterwahl,hauptwahl,626,690
09178125,1984,0.8018,,,,,,,,Unpolitische Wählergruppe,0.895,Bürgermeisterwahl,hauptwahl,607,757
09178125,1990,0.7909,,,,,,,,Unpolitische Wählergruppe,0.8643,Bürgermeisterwahl,hauptwahl,609,770
09178125,1996,0.6858,,,,,,,,Überparteiliche Wählergruppe,0.9016,Bürgermeisterwahl,hauptwahl,620,904
09178125,2002,0.6583,,,,,,,,Überparteiliche Wählergruppe,0.982,Bürgermeisterwahl,hauptwahl,626,951
09178125,2008,0.6358,,,,,,,,Überparteiliche Wählergruppe,0.9631,Bürgermeisterwahl,hauptwahl,665,1046
09178125,2014,0.6649,,,,,,,,Überparteiliche Wählergruppe,0.8253,Bürgermeisterwahl,hauptwahl,754,1134
09178125,2020,0.692,,,,,,,,Überparteiliche Wählergruppe Gammelsdorf,0.7929,Bürgermeisterwahl,hauptwahl,802,1159
09178125,2026,0.6968,,,,,,,,Überparteiliche Wählergruppe Gammelsdorf,0.4782,Bürgermeisterwahl,hauptwahl,887,1273
09178125,2026,0.6275,,,,,,,,Miteinander für Gammelsdorf,0.5025,Bürgermeisterwahl,stichwahl,800,1275
09178129,1948,0.9257,,,,,,,,Parteilos,0.6699,Bürgermeisterwahl,hauptwahl,324,350
09178129,1952,0.925,,,,,,,,Wählergruppe,0.4264,Bürgermeisterwahl,hauptwahl,333,360
09178129,1952,0.9218,,,,,,,,Wählergruppe,0.5535,Bürgermeisterwahl,stichwahl,330,358
09178129,1956,0.908,,0.7157,,,,,,SPD/BP,0.7157,Bürgermeisterwahl,hauptwahl,306,337
09178129,1960,0.8524,,,,,,,,Freie Wählergemeinschaft,0.9572,Bürgermeisterwahl,hauptwahl,335,393
09178129,1966,0.9312,,,,,,,,FREIE WÄHLER,0.5136,Bürgermeisterwahl,hauptwahl,406,436
09178129,1967,,,,,,,,,FREIE WÄHLER,,Bürgermeisterwahl,hauptwahl,,
09178129,1972,0.8053,,,,,,,,FREIE WÄHLER,0.8669,Bürgermeisterwahl,hauptwahl,608,755
09178129,1978,0.7786,,,,,,,,Wählergemeinschaft,0.7146,Bürgermeisterwahl,hauptwahl,816,1048
09178129,1984,0.865,,,,,,,,Wählergemeinschaft,0.6476,Bürgermeisterwahl,hauptwahl,1070,1237
09178129,1990,0.8097,,,,,,,,Wählergemeinschaft,0.6388,Bürgermeisterwahl,hauptwahl,1268,1566
09178129,1996,0.7582,,,,,,,,Wählergemeinschaft,0.6683,Bürgermeisterwahl,hauptwahl,1414,1865
09178129,2002,0.7178,,,,,,,,Unabhängige Bürger,0.5318,Bürgermeisterwahl,hauptwahl,1473,2052
09178129,2008,0.6373,,,,,,,,Unabhängige Bürger,0.9147,Bürgermeisterwahl,hauptwahl,1355,2126
09178129,2014,0.5612,,,,,,,,Unabhängige Bürger,0.8465,Bürgermeisterwahl,hauptwahl,1257,2240
09178129,2020,0.6339,,,,,,,,Unabhängige Bürger,0.6629,Bürgermeisterwahl,hauptwahl,1468,2316
09178129,2026,0.689,,,,,,,,Unabhängige Bürger,0.6453,Bürgermeisterwahl,hauptwahl,1575,2286
09178130,1948,0.8539,0.6471,,,,,,,CSU,0.6471,Bürgermeisterwahl,hauptwahl,742,869
09178130,1952,0.8393,0.9231,,,,,,,CSU,0.9231,Bürgermeisterwahl,hauptwahl,778,927
09178130,1956,0.8044,0.8454,,,,,,,CSU,0.8454,Bürgermeisterwahl,hauptwahl,695,864
09178130,1960,0.8516,0.8045,,,,,,,CSU,0.8045,Bürgermeisterwahl,hauptwahl,763,896
09178130,1966,0.8836,,,,,,,,Freie Wählergemeinschaft,0.6203,Bürgermeisterwahl,hauptwahl,782,885
09178130,1972,0.812,,,,,,,,Freie Wählergemeinschaft/CSU,0.8708,Bürgermeisterwahl,hauptwahl,812,1000
09178130,1978,0.8334,,,,,,,,Freie Wählergemeinschaft,0.6739,Bürgermeisterwahl,hauptwahl,1676,2011
09178130,1984,0.8292,,,,,,,,Freie Wählergemeinschaft,0.5025,Bürgermeisterwahl,hauptwahl,2029,2447
09178130,1990,0.7116,,,,,,,,Freie Wählergemeinschaft,0.9645,Bürgermeisterwahl,hauptwahl,2176,3058
09178130,1996,0.6802,,,,,,,,Freie Wählergemeinschaft,0.6048,Bürgermeisterwahl,hauptwahl,2631,3868
09178130,2002,0.6351,,,,,,,,FREIE WÄHLER,0.6822,Bürgermeisterwahl,hauptwahl,3271,5150
09178130,2008,0.5354,,,,,,,,Freie Wähler e.V.,0.6168,Bürgermeisterwahl,hauptwahl,3409,6367
09178130,2014,0.4865,0.3306,,,,,,,CSU,0.3306,Bürgermeisterwahl,hauptwahl,3655,7513
09178130,2014,0.4351,0.5997,,,,,,,CSU,0.5997,Bürgermeisterwahl,stichwahl,3268,7511
09178130,2020,0.5316,0.561,,,,,,,CSU,0.561,Bürgermeisterwahl,hauptwahl,4344,8171
09178130,2021,0.3944,0.8932,,,,,,,CSU,0.8932,Bürgermeisterwahl,hauptwahl,3224,8174
09178130,2024,0.4751,,,,,,,,FREIE WÄHLER,0.3744,Bürgermeisterwahl,hauptwahl,4096,8622
09178130,2024,0.4326,,,,,,,,FREIE WÄHLER,0.5337,Bürgermeisterwahl,stichwahl,3722,8604
09178132,1948,0.8987,0.4641,,,,,,,CSU,0.4641,Bürgermeisterwahl,hauptwahl,417,464
09178132,1948,,,,,,,,,CSU,,Bürgermeisterwahl,stichwahl,,
09178132,1952,0.8589,,,,,,,,Freie Wählergemeinschaft,0.7935,Bürgermeisterwahl,hauptwahl,408,475
09178132,1956,0.8323,,,,,,,,Freie Wählergemeinschaft,0.859,Bürgermeisterwahl,hauptwahl,392,471
09178132,1960,0.9199,,,,,,,,Freie Wählergemeinschaft,0.6333,Bürgermeisterwahl,hauptwahl,448,487
09178132,1966,0.8029,,,,,,,,Freie Wählergemeinschaft,0.8608,Bürgermeisterwahl,hauptwahl,436,543
09178132,1970,,,,,,,,,Freie Wählergemeinschaft,,Bürgermeisterwahl,hauptwahl,,
09178132,1972,0.8969,,,,,,,,Freie Wählergemeinschaft,0.5393,Bürgermeisterwahl,hauptwahl,557,621
09178132,1978,0.8166,,,,,,,,Freie Wählergemeinschaft,0.8883,Bürgermeisterwahl,hauptwahl,775,949
09178132,1984,0.7556,,,,,,,,Freie Wählergemeinschaft,0.9215,Bürgermeisterwahl,hauptwahl,813,1076
09178132,1990,0.7287,,,,,,,,Freie Wählergemeinschaft,0.9287,Bürgermeisterwahl,hauptwahl,838,1150
09178132,1996,0.7022,,,,,,,,Freie Wählergemeinschaft,0.677,Bürgermeisterwahl,hauptwahl,877,1249
09178132,2002,0.6467,,,,,,,,Freie Wählergemeinschaft,0.9288,Bürgermeisterwahl,hauptwahl,875,1353
09178132,2008,0.5904,,,,,,,,Freie Wählergemeinschaft,0.929,Bürgermeisterwahl,hauptwahl,849,1438
09178132,2014,0.6669,,,,,,,,Zukunftsprogramm Gemeinde Hörgertshausen,0.5891,Bürgermeisterwahl,hauptwahl,1007,1510
09178132,2020,0.7166,,,,,,,,Freie Wählergemeinschaft Hörgertshausen,0.7057,Bürgermeisterwahl,hauptwahl,1153,1609
09178132,2026,0.6842,,,,,,,,Wählergemeinschaft Hörgertshausen,0.7709,Bürgermeisterwahl,hauptwahl,1077,1574
09178133,1948,0.8768,0.7793,,,,,,,CSU,0.7793,Bürgermeisterwahl,hauptwahl,548,625
09178133,1952,0.9091,,,,,,,,Bürgervereinigung,0.5977,Bürgermeisterwahl,hauptwahl,560,616
09178133,1956,0.8634,,,,,,,,Bürgervereinigung,0.9142,Bürgermeisterwahl,hauptwahl,493,571
09178133,1960,0.8571,,,,,,,,Bürgervereinigung,0.772,Bürgermeisterwahl,hauptwahl,480,560
09178133,1966,0.9149,,,,,,,,Bürgervereinigung,0.6381,Bürgermeisterwahl,hauptwahl,473,517
09178133,1972,0.9245,,,,,,,,Wählerinitiative/Bürgervereinigung,0.5487,Bürgermeisterwahl,hauptwahl,808,874
09178133,1978,0.9115,0.5611,,,,,,,CSU/Freie Wähler,0.5611,Bürgermeisterwahl,hauptwahl,896,983
09178133,1984,0.8028,,,,,,,,Wählerinitiative/Bürgervereinigung,0.9019,Bürgermeisterwahl,hauptwahl,916,1141
09178133,1990,0.8614,0.5385,,,,,,,CSU/Wählerinitiative/Bürgervereinigung,0.5385,Bürgermeisterwahl,hauptwahl,1088,1263
09178133,1996,0.8012,,,,,,,,Bürgerforum,0.5231,Bürgermeisterwahl,hauptwahl,1173,1464
09178133,2002,0.6779,0.9552,,,,,,,CSU/Wählerinitiative/Bürgervereinigung,0.9552,Bürgermeisterwahl,hauptwahl,1111,1639
09178133,2008,0.6688,0.9093,,,,,,,CSU/Wählerinitiative/Bürgervereinigung,0.9093,Bürgermeisterwahl,hauptwahl,1163,1739
09178133,2014,0.6709,0.6817,,,,,,,CSU,0.6817,Bürgermeisterwahl,hauptwahl,1254,1869
09178133,2020,0.6523,0.3379,,,,,,,CSU,0.3379,Bürgermeisterwahl,hauptwahl,1321,2025
09178133,2020,0.6278,0.5277,,,,,,,CSU,0.5277,Bürgermeisterwahl,stichwahl,1267,2018
09178133,2026,0.6467,0.9146,,,,,,,CSU,0.9146,Bürgermeisterwahl,hauptwahl,1325,2049
09178136,1948,0.7374,,,,,,,,Parteilos,0.5319,Bürgermeisterwahl,hauptwahl,584,792
09178136,1952,0.8411,,,,,,,,Parteifreie Wähler,0.5084,Bürgermeisterwahl,hauptwahl,672,799
09178136,1956,0.8551,,,,,,,,Parteifreie Wähler,0.9703,Bürgermeisterwahl,hauptwahl,643,752
09178136,1960,0.9212,,,,,,,,Freie Wählergemeinschaft,0.7744,Bürgermeisterwahl,hauptwahl,701,761
09178136,1963,,,,,,,,,Freie Wählerschaft,,Bürgermeisterwahl,hauptwahl,,
09178136,1966,0.8415,,,,,,,,Freie Wählergemeinschaft,0.9758,Bürgermeisterwahl,hauptwahl,632,751
09178136,1972,0.8445,0.908,,,,,,,CSU/Freie Wähler,0.908,Bürgermeisterwahl,hauptwahl,869,1029
09178136,1978,0.8849,0.6453,,,,,,,CSU/Freie Wähler,0.6453,Bürgermeisterwahl,hauptwahl,999,1129
09178136,1984,0.8208,,,,,,,,Freie Wählergemeinschaft,0.6279,Bürgermeisterwahl,hauptwahl,1026,1250
09178136,1990,0.7654,,,,,,,,Freie Wählergemeinschaft,0.9514,Bürgermeisterwahl,hauptwahl,1096,1432
09178136,1996,0.7436,,,,,,,,Freie Wählergemeinschaft,0.7377,Bürgermeisterwahl,hauptwahl,1221,1642
09178136,2002,0.6822,,,,,,,,Freie Wählergemeinschaft,0.9278,Bürgermeisterwahl,hauptwahl,1286,1885
09178136,2008,0.6578,,,,,,,,Freie Wählergemeinschaft,0.8595,Bürgermeisterwahl,hauptwahl,1336,2031
09178136,2014,0.63,0.7137,,,,,,,CSU,0.7137,Bürgermeisterwahl,hauptwahl,1425,2262
09178136,2020,0.6535,0.9078,,,,,,,CSU/Freie Wähler Kirchdorf,0.9078,Bürgermeisterwahl,hauptwahl,1639,2508
09178136,2026,0.6695,0.6893,,,,,,,CSU/Freie Wähler Kirchdorf,0.6893,Bürgermeisterwahl,hauptwahl,1787,2669
