ags,election_year,turnout,cdu_csu,spd,gruene,fdp,linke_pds,afd,bsw,number_voters,eligible_voters
230,2002,0.7757,0.6748,0.2169,0.0422,0.0384,0.0043,,,141905,182945
231,2002,0.7924,0.7282,0.1785,0.0351,0.0304,0.0038,,,126217,159275
232,2002,0.7901,0.7234,0.1896,0.0294,0.0275,0.0034,,,134641,170415
233,2002,0.8246,0.635,0.2572,0.0471,0.0348,0.005,,,173471,210365
234,2002,0.8089,0.6004,0.2507,0.0826,0.0362,0.007,,,187335,231583
235,2002,0.8027,0.6739,0.2427,0.0334,0.0249,0.0038,,,171904,214154
236,2002,0.8275,0.6127,0.2979,0.0357,0.03,0.0042,,,143152,172997
237,2002,0.8094,0.6092,0.2386,0.0755,0.0426,0.0065,,,138017,170527
238,2002,0.8125,0.5833,0.285,0.0588,0.0444,0.0057,,,133853,164745
239,2002,0.8167,0.5235,0.3599,0.0467,0.0423,0.0071,,,134420,164597
240,2002,0.7982,0.5322,0.3492,0.0443,0.039,0.0073,,,151948,190359
241,2002,0.8272,0.6115,0.2763,0.0444,0.0366,0.0058,,,142871,172724
242,2002,0.8018,0.5634,0.2961,0.0668,0.0403,0.0055,,,192319,239860
243,2002,0.8384,0.4792,0.3324,0.1067,0.0537,0.0079,,,142615,170096
244,2002,0.8096,0.506,0.3391,0.0744,0.0473,0.0075,,,195623,241620
245,2002,0.7849,0.427,0.3705,0.1149,0.0495,0.0137,,,142410,181437
246,2002,0.7813,0.4784,0.3763,0.0685,0.0408,0.0092,,,143956,184263
247,2002,0.8462,0.5256,0.3235,0.0745,0.0462,0.0064,,,186912,220891
248,2002,0.8166,0.5348,0.2956,0.0747,0.0575,0.0078,,,146803,179783
249,2002,0.8266,0.6383,0.2341,0.0514,0.0442,0.0055,,,181391,219433
250,2002,0.8326,0.5722,0.2922,0.0592,0.0455,0.0051,,,163345,196187
251,2002,0.8186,0.5644,0.2829,0.0632,0.0494,0.0062,,,161232,196958
252,2002,0.8301,0.4997,0.2997,0.1084,0.0538,0.0069,,,181696,218885
253,2002,0.7738,0.5278,0.3078,0.0889,0.0422,0.0085,,,153010,197729
254,2002,0.835,0.6238,0.2338,0.0699,0.044,0.0048,,,198040,237187
255,2002,0.8164,0.6547,0.233,0.0469,0.0362,0.004,,,146402,179327
256,2002,0.7996,0.6052,0.2552,0.0584,0.0471,0.0059,,,183557,229564
257,2002,0.8098,0.6078,0.2283,0.0758,0.0535,0.006,,,172437,212926
258,2002,0.8085,0.6551,0.2026,0.061,0.0477,0.0058,,,190790,235972
259,2002,0.8267,0.3393,0.3381,0.189,0.0933,0.0143,,,147130,177965
260,2002,0.7941,0.3628,0.3761,0.1334,0.0774,0.0143,,,142379,179288
261,2002,0.8345,0.4205,0.331,0.1143,0.089,0.0082,,,205778,246593
262,2002,0.8364,0.4078,0.3546,0.1168,0.0775,0.0084,,,134788,161161
263,2002,0.8385,0.4239,0.331,0.1164,0.0821,0.0072,,,157359,187657
264,2002,0.8123,0.4215,0.3561,0.1021,0.0752,0.0074,,,145541,179165
265,2002,0.8279,0.4159,0.3308,0.1204,0.0868,0.0083,,,177967,214962
266,2002,0.8345,0.3947,0.3513,0.1237,0.0839,0.0101,,,166670,199714
267,2002,0.8428,0.4099,0.3455,0.1114,0.0854,0.008,,,173202,205511
268,2002,0.8016,0.4333,0.3572,0.0823,0.0777,0.0084,,,193512,241418
269,2002,0.7821,0.4342,0.3185,0.1021,0.0933,0.0089,,,170643,218189
270,2002,0.8018,0.4423,0.3374,0.1025,0.071,0.0079,,,138607,172868
271,2002,0.8128,0.4632,0.3558,0.079,0.0592,0.0064,,,181426,223224
272,2002,0.7907,0.3541,0.3718,0.1442,0.0841,0.0156,,,155007,196039
273,2002,0.8277,0.433,0.3534,0.0898,0.0816,0.0076,,,167158,201960
274,2002,0.7961,0.463,0.3377,0.0861,0.0743,0.0079,,,162560,204208
275,2002,0.837,0.3567,0.3472,0.1762,0.083,0.0135,,,174246,208183
276,2002,0.76,0.3442,0.4129,0.1195,0.0711,0.0163,,,150891,198538
277,2002,0.8091,0.5162,0.2993,0.0745,0.0657,0.0069,,,172872,213656
278,2002,0.8299,0.4318,0.3451,0.1042,0.0779,0.0094,,,157808,190149
279,2002,0.818,0.4474,0.351,0.0803,0.075,0.008,,,153528,187678
280,2002,0.803,0.4355,0.345,0.0898,0.0814,0.0084,,,173746,216370
281,2002,0.8004,0.4837,0.2932,0.0892,0.0789,0.0081,,,156563,195598
282,2002,0.8186,0.3045,0.3344,0.2503,0.07,0.0171,,,163962,200287
283,2002,0.7902,0.3609,0.3872,0.1351,0.0728,0.0115,,,171731,217334
284,2002,0.8008,0.4087,0.362,0.1184,0.0679,0.0086,,,163914,204699
285,2002,0.7885,0.4593,0.3251,0.0944,0.0721,0.0079,,,155776,197554
286,2002,0.8012,0.5064,0.2928,0.074,0.0784,0.0074,,,157654,196766
287,2002,0.7992,0.4654,0.3209,0.0875,0.0813,0.0081,,,132493,165776
288,2002,0.7973,0.3992,0.3379,0.1275,0.0955,0.011,,,151117,189541
289,2002,0.7963,0.4314,0.3331,0.1174,0.0766,0.0088,,,138929,174477
290,2002,0.818,0.4385,0.3302,0.1084,0.0839,0.0086,,,157712,192797
291,2002,0.8314,0.3935,0.3276,0.1608,0.0715,0.0144,,,148044,178068
292,2002,0.8248,0.465,0.314,0.1099,0.0683,0.0089,,,173826,210762
293,2002,0.8143,0.5417,0.2428,0.0989,0.0658,0.0062,,,186136,228590
294,2002,0.816,0.468,0.2949,0.1211,0.0759,0.008,,,192494,235888
295,2002,0.7977,0.5281,0.2771,0.0743,0.0726,0.0067,,,164439,206148
296,2002,0.7724,0.3131,0.4595,0.1027,0.0671,0.0194,,,164069,212426
297,2002,0.8057,0.3646,0.4552,0.0694,0.0665,0.012,,,173871,215792
298,2002,0.8284,0.3833,0.4582,0.0567,0.0559,0.0112,,,154672,186710
299,2002,0.7976,0.3392,0.4658,0.0727,0.0656,0.0133,,,164546,206290
001,2005,0.7776,0.3636,0.3906,0.0803,0.0969,0.048,,,171827,220967
002,2005,0.7789,0.4166,0.362,0.0625,0.1007,0.0386,,,143778,184580
003,2005,0.7845,0.3896,0.3631,0.0656,0.1074,0.0459,,,139014,177200
004,2005,0.8048,0.3811,0.3763,0.0805,0.0989,0.0416,,,158841,197355
005,2005,0.7776,0.2882,0.4146,0.1275,0.0885,0.0597,,,151040,194234
006,2005,0.7869,0.3626,0.3948,0.0767,0.096,0.0446,,,136982,174075
007,2005,0.817,0.3684,0.374,0.0906,0.1025,0.0439,,,185609,227185
008,2005,0.8078,0.3675,0.3657,0.0864,0.1135,0.0438,,,188632,233522
009,2005,0.7927,0.3778,0.3878,0.0672,0.1038,0.0416,,,140965,177834
010,2005,0.818,0.372,0.3577,0.0922,0.112,0.0437,,,190357,232711
011,2005,0.7373,0.3119,0.4337,0.0919,0.0837,0.0558,,,132068,179114
012,2005,0.7123,0.2809,0.3518,0.0419,0.0625,0.2205,,,156558,219787
013,2005,0.728,0.2573,0.3725,0.0461,0.0588,0.2189,,,134742,185092
014,2005,0.7199,0.2284,0.3891,0.0544,0.054,0.2388,,,139568,193869
015,2005,0.694,0.3458,0.2567,0.0319,0.0749,0.2409,,,141356,203689
016,2005,0.6981,0.3566,0.2483,0.0331,0.0666,0.2374,,,145628,208610
017,2005,0.7187,0.305,0.3164,0.0395,0.0624,0.2307,,,154726,215271
018,2005,0.7186,0.2933,0.2879,0.0313,0.0584,0.2718,,,138309,192472
019,2005,0.7331,0.2388,0.4204,0.1562,0.0778,0.0787,,,179752,245210
020,2005,0.7977,0.2839,0.3525,0.188,0.0902,0.066,,,136372,170950
